"1X8m4","sdz","sdz","sdz@sdz.nl","SDZ","0"
"EoYnc","tos","tos","tos@tos.nl","TOS-Actief","0"
"880","927","vzGIu","Onder 17","najaar","196.94","145.872","96.308","100.632","95.0928",NULL,"24","24","21","69","54","52","106","32","30","62","41","51","92","1.84","2.07","1.84","2.89","3.07","2.89","4.88","4.41","4.41","8.17","7.88","7.88","8.06","8.35","8.06","2.07","2.55","2.07","EoYnc","2025-10-05","2000-06-17","7","2025/'26"
"881","928","vzGIu","Onder 17","voorjaar","198.605","146.922","96.8286","101.777","94.6179",NULL,"24","24","21","69","54","52","106","32","30","62","41","51","92","1.84","2.07","1.84","2.89","3.07","2.89","4.88","4.41","4.41","8.17","7.88","7.88","8.06","8.35","8.06","2.07","2.55","2.07","EoYnc","2026-04-05","2000-06-17","8","2025/'26"
"882","929","vzGIu","Onder 18","najaar","198.881","148.258","95.8048","103.077","94.9631",NULL,"24","19","10","53","51","58","109","39","34","73","49","45","94","1.99","1.94","1.94","3.23","2.96","2.96","4.25","4.49","4.25","7.54","8.13","7.54","8.1","7.52","7.52","2.11","2.18","2.11","EoYnc","2026-10-05","2000-06-17","9","2026/'27"
"883","930","vzGIu","Onder 18","voorjaar","200.681","149.021","96.8416","103.839","95.4667",NULL,"24","19","10","53","51","58","109","39","34","73","49","45","94","1.99","1.94","1.94","3.23","2.96","2.96","4.25","4.49","4.25","7.54","8.13","7.54","8.1","7.52","7.52","2.11","2.18","2.11","EoYnc","2027-04-05","2000-06-17","10","2026/'27"
"884","931","Niq7q","Onder 14","najaar","144.2","107.5","70.3002","73.9","31.3002",NULL,"24","24","13","61","50","50","100","27","26","53","30","28","58","1.87","1.93","1.87","3.76","3.356","3.356","4.29","4.53","4.29","8.49","9.15","8.49","9.57","8.03","8.03","1.85","1.75","1.75","EoYnc","2022-10-05","2000-08-31","1","2022/'23"
"885","932","Niq7q","Onder 14","voorjaar","146.355","108.995","71.1773","75.1777","36.0894",NULL,"24","24","13","61","50","50","100","27","26","53","30","28","58","1.87","1.93","1.87","3.76","3.356","3.356","4.29","4.53","4.29","8.49","9.15","8.49","9.57","8.03","8.03","1.85","1.75","1.75","EoYnc","2023-04-05","2000-08-31","2","2022/'23"
"886","933","Niq7q","Onder 15","najaar","147.037","110.372","70.4253","76.6113","38.4625",NULL,"24","12","5","41","54","60","114","20","30","50","30","28","58","2.08","1.95","1.95","3.12","3.27","3.12","5.45","5","5",NULL,"8.58","8.58","8.66","8.37","8.37","2.25","2.21","2.21","EoYnc","2023-10-05","2000-08-31","3","2023/'24"
"887","934","Niq7q","Onder 15","voorjaar","147.383","110.833","70.2552","77.1273","38.352",NULL,"24","12","5","41","54","60","114","20","30","50","30","28","58","2.08","1.95","1.95","3.12","3.27","3.12","5.45","5","5",NULL,"8.58","8.58","8.66","8.37","8.37","2.25","2.21","2.21","EoYnc","2024-04-05","2000-08-31","4","2023/'24"
"888","935","Niq7q","Onder 16","najaar","148.743","111.526","70.8321","77.9107","39.1707",NULL,"24","22","14","60","52","60","112","33","36","69","35","39","74","1.98","2.06","1.98","3.35","3.25","3.25","4.28","4.32","4.28","8.88","7.92","7.92","8.04","8.96","8.04","1.95","2.14","1.95","EoYnc","2024-10-05","2000-08-31","5","2024/'25"
"889","936","Niq7q","Onder 16","voorjaar","149.452","112.396","70.5252","78.9272","39.1246",NULL,"24","22","14","60","52","60","112","33","36","69","35","39","74","1.98","2.06","1.98","3.35","3.25","3.25","4.28","4.32","4.28","8.88","7.92","7.92","8.04","8.96","8.04","1.95","2.14","1.95","EoYnc","2025-04-05","2000-08-31","6","2024/'25"
"890","937","Niq7q","Onder 17","najaar","150.711","114.233","70.0562","80.6551","38.7761",NULL,"24","24","15","63","24","62","86","20","30","50","30","48","78","1.88","1.99","1.88","3.11","3.09","3.09",NULL,"4.42","4.42","8.18","8.8","8.18","9.06","7.93","7.93","1.94","2.02","1.94","EoYnc","2025-10-05","2000-08-31","7","2025/'26"
"891","938","Niq7q","Onder 17","voorjaar","151.756","114.683","70.584","81.1722","39.1391",NULL,"24","24","15","63","24","62","86","20","30","50","30","48","78","1.88","1.99","1.88","3.11","3.09","3.09",NULL,"4.42","4.42","8.18","8.8","8.18","9.06","7.93","7.93","1.94","2.02","1.94","EoYnc","2026-04-05","2000-08-31","8","2025/'26"
"892","939","Niq7q","Onder 18","najaar","152.253","115.561","70.2057","82.0469","37.2447",NULL,"24","19","22","65","50","64","114","26","33","59","32","46","78","1.8","1.74","1.74","3.04","2.97","2.97","4.33","4.21","4.21","8.35","8.02","8.02","7.87","7.9","7.87","2.15","2.29","2.15","EoYnc","2026-10-05","2000-08-31","9","2026/'27"
"893","940","Niq7q","Onder 18","voorjaar","153.634","117.329","69.7739","83.8601","38.3384",NULL,"24","19","22","65","50","64","114","26","33","59","32","46","78","1.8","1.74","1.74","3.04","2.97","2.97","4.33","4.21","4.21","8.35","8.02","8.02","7.87","7.9","7.87","2.15","2.29","2.15","EoYnc","2027-04-05","2000-08-31","10","2026/'27"
"894","941","e06Qp","Onder 14","najaar","162.674","118.174","80.1737","82.5","53.0737",NULL,"24","19","14","57","57","50","107","28","30","58","33","31","64","1.91","1.99","1.91","3.48","3.47","3.47","5.32","5.2","5.2","8.48","9.28","8.48","8.3","9.03","8.3","1.77","1.83","1.77","EoYnc","2022-10-05","2001-04-29","1","2022/'23"
"895","942","e06Qp","Onder 14","voorjaar","163.892","119.697","79.6952","84.1969","56.3864",NULL,"24","19","14","57","57","50","107","28","30","58","33","31","64","1.91","1.99","1.91","3.48","3.47","3.47","5.32","5.2","5.2","8.48","9.28","8.48","8.3","9.03","8.3","1.77","1.83","1.77","EoYnc","2023-04-05","2001-04-29","2","2022/'23"
"896","943","e06Qp","Onder 15","najaar","165.487","120.849","80.1299","85.3574","60.1168",NULL,"12","7","11","30","68","47","115","29","24","53","24","31","55","1.98","1.89","1.89","3.43","3.38","3.38","4.85","4.52","4.52","8.21","8.72","8.21","8.86","8.09","8.09",NULL,"1.98","1.98","EoYnc","2023-10-05","2001-04-29","3","2023/'24"
"897","944","e06Qp","Onder 15","voorjaar","165.557","121.274","79.827","85.73","59.9823",NULL,"12","7","11","30","68","47","115","29","24","53","24","31","55","1.98","1.89","1.89","3.43","3.38","3.38","4.85","4.52","4.52","8.21","8.72","8.21","8.86","8.09","8.09",NULL,"1.98","1.98","EoYnc","2024-04-05","2001-04-29","4","2023/'24"
"898","945","e06Qp","Onder 16","najaar","167.464","122.003","80.9291","86.5346","59.4163",NULL,"24","24","19","67","52","60","112","24","26","50","30","42","72","1.974","2.02","1.974","3.29","3.26","3.26","4.17","4.53","4.17","8","7.82","7.82","8.42","7.72","7.72","2.1","2.17","2.1","EoYnc","2024-10-05","2001-04-29","5","2024/'25"
"899","946","e06Qp","Onder 16","voorjaar","167.805","123.398","79.8055","87.9992","58.9111",NULL,"24","24","19","67","52","60","112","24","26","50","30","42","72","1.974","2.02","1.974","3.29","3.26","3.26","4.17","4.53","4.17","8","7.82","7.82","8.42","7.72","7.72","2.1","2.17","2.1","EoYnc","2025-04-05","2001-04-29","6","2024/'25"
"900","947","e06Qp","Onder 17","najaar","169.354","123.98","80.8241","88.5295","59.0423",NULL,"24","14","7","45","52","56","108","28","34","62","35","30","65","1.86","1.77","1.77","3.2","3.16","3.16","4.34","4.53","4.34","7.94","7.99","7.94","8.22","8.15","8.15","2",NULL,"2","EoYnc","2025-10-05","2001-04-29","7","2025/'26"
"901","948","e06Qp","Onder 17","voorjaar","169.739","125.749","79.3746","90.364","59.9111",NULL,"24","14","7","45","52","56","108","28","34","62","35","30","65","1.86","1.77","1.77","3.2","3.16","3.16","4.34","4.53","4.34","7.94","7.99","7.94","8.22","8.15","8.15","2",NULL,"2","EoYnc","2026-04-05","2001-04-29","8","2025/'26"
"902","949","e06Qp","Onder 18","najaar","171.071","126.203","80.3103","90.7603","60.1187",NULL,"24","22","13","59","56","54","110","26","34","60","40","32","72","1.8","1.843","1.8","2.89","3.12","2.89","4.22","4.29","4.22","7.67","8.25","7.67","7.47","7.6","7.47","2.19","2.21","2.19","EoYnc","2026-10-05","2001-04-29","9","2026/'27"
"903","950","e06Qp","Onder 18","voorjaar","172.116","127.253","80.278","91.838","59.7308",NULL,"24","22","13","59","56","54","110","26","34","60","40","32","72","1.8","1.843","1.8","2.89","3.12","2.89","4.22","4.29","4.22","7.67","8.25","7.67","7.47","7.6","7.47","2.19","2.21","2.19","EoYnc","2027-04-05","2001-04-29","10","2026/'27"
"904","951","KIuPZ","Onder 14","najaar","168.498","128.798","78.7984","89.7","65.8984",NULL,"24","24","16","64","45","45","90","31","34","65","31","27","58","2.01","2.01","2.01","3.54","3.89","3.54","4.92",NULL,"4.92","9.07","8.6","8.6","8.64","8.42","8.42","1.86","2.13","1.86","EoYnc","2022-10-05","2000-03-07","1","2022/'23"
"905","952","KIuPZ","Onder 14","voorjaar","169.647","129.745","78.8155","90.8316","68.8732",NULL,"24","24","16","64","45","45","90","31","34","65","31","27","58","2.01","2.01","2.01","3.54","3.89","3.54","4.92",NULL,"4.92","9.07","8.6","8.6","8.64","8.42","8.42","1.86","2.13","1.86","EoYnc","2023-04-05","2000-03-07","2","2022/'23"
"906","953","KIuPZ","Onder 15","najaar","170.284","131.531","77.5974","92.6865","71.7063",NULL,"20","24","6","50","54","56","110","26","24","50",NULL,"40",NULL,"2","2.04","2","3.16",NULL,"3.16","4.44","5.1","4.44","8.55","8.77","8.55","8.31","8.67","8.31","1.86","1.97","1.86","EoYnc","2023-10-05","2000-03-07","3","2023/'24"
"907","954","KIuPZ","Onder 15","voorjaar","171.774","132.492","78.2964","93.4773","73.6601",NULL,"20","24","6","50","54","56","110","26","24","50",NULL,"40",NULL,"2","2.04","2","3.16",NULL,"3.16","4.44","5.1","4.44","8.55","8.77","8.55","8.31","8.67","8.31","1.86","1.97","1.86","EoYnc","2024-04-05","2000-03-07","4","2023/'24"
"908","955","KIuPZ","Onder 16","najaar","172.808","133.19","78.5198","94.2887","73.6886",NULL,"22","24","12","58","70","50","120","32","24","56","34","32","66","1.9","1.82","1.82","3.59","3.28","3.28","4.54","4.26","4.26",NULL,"7.94","7.94","9.08","8.44","8.44","2.12","2.05","2.05","EoYnc","2024-10-05","2000-03-07","5","2024/'25"
"909","956","KIuPZ","Onder 16","voorjaar","174.05","134.532","78.4621","95.5882","73.5379",NULL,"22","24","12","58","70","50","120","32","24","56","34","32","66","1.9","1.82","1.82","3.59","3.28","3.28","4.54","4.26","4.26",NULL,"7.94","7.94","9.08","8.44","8.44","2.12","2.05","2.05","EoYnc","2025-04-05","2000-03-07","6","2024/'25"
"910","957","KIuPZ","Onder 17","najaar","174.502","134.653","78.784","95.7176","73.0224",NULL,"24","21","12","57","56","48","104","28","34","62","35","41","76","1.82","1.86","1.82","3.28","3.24","3.24","4.43",NULL,"4.43",NULL,"7.84","7.84","8.35","8.76","8.35","2","2.35","2","EoYnc","2025-10-05","2000-03-07","7","2025/'26"
"911","958","KIuPZ","Onder 17","voorjaar","175.731","135.799","78.7951","96.9361","72.2883",NULL,"24","21","12","57","56","48","104","28","34","62","35","41","76","1.82","1.86","1.82","3.28","3.24","3.24","4.43",NULL,"4.43",NULL,"7.84","7.84","8.35","8.76","8.35","2","2.35","2","EoYnc","2026-04-05","2000-03-07","8","2025/'26"
"912","959","KIuPZ","Onder 18","najaar","176.882","136.619","79.0932","97.7892","73.4921",NULL,"20","12","18","50","62","49","111","32","28","60","34","34","68","1.93","1.67","1.67","3.18","3.17","3.17","4.24","4.36","4.24","8.69","7.8","7.8","8.26","8.14","8.14","2.24","2.24","2.24","EoYnc","2026-10-05","2000-03-07","9","2026/'27"
"913","960","KIuPZ","Onder 18","voorjaar","177.657","137.787","78.7298","98.927","72.4839",NULL,"20","12","18","50","62","49","111","32","28","60","34","34","68","1.93","1.67","1.67","3.18","3.17","3.17","4.24","4.36","4.24","8.69","7.8","7.8","8.26","8.14","8.14","2.24","2.24","2.24","EoYnc","2027-04-05","2000-03-07","10","2026/'27"
"914","961","F8CWx","Onder 14","najaar","186.173","141.573","89.7732","96.4","69.3732",NULL,"24","20","9","53","59","50","109","30","36","66","31","28","59","2.053","2.01","2.01","3.22","3.48","3.22","4.94","4.49","4.49","8.89","8.81","8.81","8.36","8.02","8.02","1.8","2.1","1.8","EoYnc","2022-10-05","2001-06-23","1","2022/'23"
"915","962","F8CWx","Onder 14","voorjaar","187.226","143.076","88.9385","98.2878","72.3304",NULL,"24","20","9","53","59","50","109","30","36","66","31","28","59","2.053","2.01","2.01","3.22","3.48","3.22","4.94","4.49","4.49","8.89","8.81","8.81","8.36","8.02","8.02","1.8","2.1","1.8","EoYnc","2023-04-05","2001-06-23","2","2022/'23"
"916","963","F8CWx","Onder 15","najaar","187.835","143.492","88.776","99.0586","74.6975",NULL,"12","23","11","46","70","52","122","27","26","53","28","26","54","1.99","1.84","1.84",NULL,"3.08","3.08","4.35","4.71","4.35","8.79","8.77","8.77","8.17","7.83","7.83","2","2.17","2","EoYnc","2023-10-05","2001-06-23","3","2023/'24"
"917","964","F8CWx","Onder 15","voorjaar","189.075","143.974","89.584","99.4911","74.7443",NULL,"12","23","11","46","70","52","122","27","26","53","28","26","54","1.99","1.84","1.84",NULL,"3.08","3.08","4.35","4.71","4.35","8.79","8.77","8.77","8.17","7.83","7.83","2","2.17","2","EoYnc","2024-04-05","2001-06-23","4","2023/'24"
"918","965","F8CWx","Onder 16","najaar","190.262","144.795","89.8299","100.432","74.9508",NULL,"24","8","17","49","48","50","98","32","30","62","49","35","84","1.87","2.11","1.87","3.42","3.22","3.22",NULL,"4.45","4.45","7.7","7.89","7.7","8.16","8.18","8.16","1.98","2.12","1.98","EoYnc","2024-10-05","2001-06-23","5","2024/'25"
"919","966","F8CWx","Onder 16","voorjaar","190.707","146.11","88.9715","101.735","74.8478",NULL,"24","8","17","49","48","50","98","32","30","62","49","35","84","1.87","2.11","1.87","3.42","3.22","3.22",NULL,"4.45","4.45","7.7","7.89","7.7","8.16","8.18","8.16","1.98","2.12","1.98","EoYnc","2025-04-05","2001-06-23","6","2024/'25"
"920","967","F8CWx","Onder 17","najaar","192.028","147.062","89.299","102.729","75.313",NULL,"24","18","9","51","50","51","101","30","31","61","46","37","83","1.9","1.78","1.78","3.12","3.32","3.12","4.57","4.22","4.22","7.95","9.43","7.95","7.72","7.86","7.72","1.94","1.78","1.78","EoYnc","2025-10-05","2001-06-23","7","2025/'26"
"921","968","F8CWx","Onder 17","voorjaar","193.337","148.282","89.4412","103.896","76.3516",NULL,"24","18","9","51","50","51","101","30","31","61","46","37","83","1.9","1.78","1.78","3.12","3.32","3.12","4.57","4.22","4.22","7.95","9.43","7.95","7.72","7.86","7.72","1.94","1.78","1.78","EoYnc","2026-04-05","2001-06-23","8","2025/'26"
"922","969","F8CWx","Onder 18","najaar","193.901","149.622","88.6246","105.276","76.4783",NULL,"24","15","10","49","56","54","110","33","40","73","36","46","82","1.83","1.8","1.8","3.07",NULL,"3.07","4.25",NULL,"4.25","7.91","7.81","7.81","8.36","8.3","8.3","2.26","2.58","2.26","EoYnc","2026-10-05","2001-06-23","9","2026/'27"
"923","970","F8CWx","Onder 18","voorjaar","194.987","150.238","89.1174","105.869","74.7626",NULL,"24","15","10","49","56","54","110","33","40","73","36","46","82","1.83","1.8","1.8","3.07",NULL,"3.07","4.25",NULL,"4.25","7.91","7.81","7.81","8.36","8.3","8.3","2.26","2.58","2.26","EoYnc","2027-04-05","2001-06-23","10","2026/'27"
"924","971","Qq4kG","Onder 14","najaar","174.73","132.03","85.4301","89.3","60.0301",NULL,"22","18","24","64","70","56","126","30","34","64","31","43","74","2","2.16","2",NULL,"3.26","3.26","5.08","5.16","5.08","8.28","9.52","8.28","8.21","8.33","8.21","1.55","2.17","1.55","EoYnc","2022-10-05","2000-04-10","1","2022/'23"
"925","972","Qq4kG","Onder 14","voorjaar","174.885","133.066","83.6252","91.2601","63.7589",NULL,"22","18","24","64","70","56","126","30","34","64","31","43","74","2","2.16","2",NULL,"3.26","3.26","5.08","5.16","5.08","8.28","9.52","8.28","8.21","8.33","8.21","1.55","2.17","1.55","EoYnc","2023-04-05","2000-04-10","2","2022/'23"
"926","973","Qq4kG","Onder 15","najaar","176.34","134.079","84.2482","92.092","65.9293",NULL,"24","23","7","54","54","49","103","31","26","57","43","26","69","2.02","1.98","1.98","3.2","3.28","3.2","4.61","4.84","4.61",NULL,"8.5","8.5","8.19","8.33","8.19","2.25","2.41","2.25","EoYnc","2023-10-05","2000-04-10","3","2023/'24"
"927","974","Qq4kG","Onder 15","voorjaar","177.577","134.315","85.2289","92.3482","65.5972",NULL,"24","23","7","54","54","49","103","31","26","57","43","26","69","2.02","1.98","1.98","3.2","3.28","3.2","4.61","4.84","4.61",NULL,"8.5","8.5","8.19","8.33","8.19","2.25","2.41","2.25","EoYnc","2024-04-05","2000-04-10","4","2023/'24"
"928","975","Qq4kG","Onder 16","najaar","177.964","135.251","84.6305","93.3333","65.4673",NULL,"24","24","15","63","64","59","123","28","32","60","38","37","75","1.95","1.832","1.832","3.47","3.47","3.47","4.6","4.41","4.41","8.15","7.72","7.72","8.33","8.29","8.29","1.8","1.75","1.75","EoYnc","2024-10-05","2000-04-10","5","2024/'25"
"929","977","Qq4kG","Onder 17","najaar","179.95","138.177","83.6677","96.2824","67.0156",NULL,"17","18","24","59","58","70","128","30","32","62","30","39","69","1.78","1.68","1.68","3.29","3.06","3.06","4.41","4.39","4.39","8.22","9.44","8.22","7.77","7.85","7.77","1.57","2.29","1.57","EoYnc","2025-10-05","2000-04-10","7","2025/'26"
"930","978","Qq4kG","Onder 17","voorjaar","180.98","138.548","84.3227","96.6575","65.5865",NULL,"17","18","24","59","58","70","128","30","32","62","30","39","69","1.78","1.68","1.68","3.29","3.06","3.06","4.41","4.39","4.39","8.22","9.44","8.22","7.77","7.85","7.77","1.57","2.29","1.57","EoYnc","2026-04-05","2000-04-10","8","2025/'26"
"931","979","Qq4kG","Onder 18","najaar","182.844","139.779","84.955","97.8891","66.572",NULL,"24","14","9","47","53","66","119","30","40","70","26","46","72","1.62","1.79","1.62","2.9","2.9","2.9","4.54","4.44","4.44","7.53","8.25","7.53","8.36","8.05","8.05","1.95","2.36","1.95","EoYnc","2026-10-05","2000-04-10","9","2026/'27"
"932","980","Qq4kG","Onder 18","voorjaar","183.401","140.391","84.8452","98.556","66.8534",NULL,"24","14","9","47","53","66","119","30","40","70","26","46","72","1.62","1.79","1.62","2.9","2.9","2.9","4.54","4.44","4.44","7.53","8.25","7.53","8.36","8.05","8.05","1.95","2.36","1.95","EoYnc","2027-04-05","2000-04-10","10","2026/'27"
"933","981","W2luk","Onder 14","najaar","172.774","129.074","83.3741","89.4","67.3741",NULL,"23","21","15","59","42","52","94","32","30","62","29","48","77","2.09","1.87","1.87","3.36","3.54","3.36","5","4.68","4.68","8.68","8.84","8.68","8.81","8.65","8.65","1.7","1.81","1.7","EoYnc","2022-10-05","2000-04-10","1","2022/'23"
"934","983","W2luk","Onder 15","najaar","174.524","130.398","83.0451","91.4791","73.5919",NULL,"24","24","24","72","46","54","100","28","30","58","23","35","58","1.79",NULL,"1.79",NULL,"3.45","3.45","5.19","4.64","4.64",NULL,"8.39","8.39","7.94","9.16","7.94","1.84","1.83","1.83","EoYnc","2023-10-05","2000-04-10","3","2023/'24"
"935","984","W2luk","Onder 15","voorjaar","175.12","131.622","82.5083","92.6118","74.2231",NULL,"24","24","24","72","46","54","100","28","30","58","23","35","58","1.79",NULL,"1.79",NULL,"3.45","3.45","5.19","4.64","4.64",NULL,"8.39","8.39","7.94","9.16","7.94","1.84","1.83","1.83","EoYnc","2024-04-05","2000-04-10","4","2023/'24"
"936","985","W2luk","Onder 16","najaar","176.41","132.703","82.6303","93.7797","74.1286",NULL,"22","24","18","64","62","60","122","21","36","57","41","35","76","1.87","1.96","1.87","3.47","3.12","3.12","4.49","4.35","4.35","8.39","9.02","8.39","7.81","7.97","7.81","2.09","2.42","2.09","EoYnc","2024-10-05","2000-04-10","5","2024/'25"
"937","986","W2luk","Onder 16","voorjaar","177.132","134.308","81.8092","95.3223","73.8918",NULL,"22","24","18","64","62","60","122","21","36","57","41","35","76","1.87","1.96","1.87","3.47","3.12","3.12","4.49","4.35","4.35","8.39","9.02","8.39","7.81","7.97","7.81","2.09","2.42","2.09","EoYnc","2025-04-05","2000-04-10","6","2024/'25"
"938","987","W2luk","Onder 17","najaar","178.445","134.47","82.8761","95.5687","74.5918",NULL,"17","22","14","53","63","57","120","30","32","62","42","36","78","1.85","1.76","1.76","3.21","3.3","3.21","4.43","4.44","4.43","7.77","8.23","7.77","7.59","8.06","7.59","2.53","2.33","2.33","EoYnc","2025-10-05","2000-04-10","7","2025/'26"
"939","989","W2luk","Onder 18","najaar","180.747","137.126","82.5149","98.2326","74.4188",NULL,"24","9","10","43","60","53","113","34","32","66","32","25","57","1.83","1.81","1.81","3.11","3.21","3.11","4.45","4.29","4.29","7.71","7.86","7.71","7.8","7.46","7.46","2.31","2.3","2.3","EoYnc","2026-10-05","2000-04-10","9","2026/'27"
"940","990","W2luk","Onder 18","voorjaar","181.124","137.358","82.6673","98.4564","73.0584",NULL,"24","9","10","43","60","53","113","34","32","66","32","25","57","1.83","1.81","1.81","3.11","3.21","3.11","4.45","4.29","4.29","7.71","7.86","7.71","7.8","7.46","7.46","2.31","2.3","2.3","EoYnc","2027-04-05","2000-04-10","10","2026/'27"
"941","991","6wBnf","Onder 14","najaar","145.339","111.039","69.3391","76","28.2391",NULL,"24","22","14","60","46","58","104","30","26","56","26","30","56","2.09","1.87","1.87","3.68","3.3","3.3","4.59","5.2","4.59","8.96","8.34","8.34","8.79","8.54","8.54","2.12","1.8","1.8","EoYnc","2022-10-05","2000-05-20","1","2022/'23"
"942","992","6wBnf","Onder 14","voorjaar","146.787","112.59","68.8211","77.9656","32.4073",NULL,"24","22","14","60","46","58","104","30","26","56","26","30","56","2.09","1.87","1.87","3.68","3.3","3.3","4.59","5.2","4.59","8.96","8.34","8.34","8.79","8.54","8.54","2.12","1.8","1.8","EoYnc","2023-04-05","2000-05-20","2","2022/'23"
"943","993","6wBnf","Onder 15","najaar","147.268","112.734","68.7755","78.4928","34.8186",NULL,"19","8","17","44","42","52","94","32","26","58","26","36","62","1.97","2.01","1.97","3.53","3.57","3.53","4.66","5.03","4.66","9.16","8.22","8.22","8.48","8.32","8.32","2.2","1.88","1.88","EoYnc","2023-10-05","2000-05-20","3","2023/'24"
"944","994","6wBnf","Onder 15","voorjaar","148.276","113.56","69.014","79.2618","34.2391",NULL,"19","8","17","44","42","52","94","32","26","58","26","36","62","1.97","2.01","1.97","3.53","3.57","3.53","4.66","5.03","4.66","9.16","8.22","8.22","8.48","8.32","8.32","2.2","1.88","1.88","EoYnc","2024-04-05","2000-05-20","4","2023/'24"
"945","995","6wBnf","Onder 16","najaar","149.147","114.854","68.5605","80.5862","35.4007",NULL,"24","22","7","53","48","52","100","22","40","62","24","37","61","2.09","1.78","1.78","3.33","2.98","2.98","4.85","4.73","4.73","8.3","8.32","8.3","7.81","8.4","7.81","1.99","2.15","1.99","EoYnc","2024-10-05","2000-05-20","5","2024/'25"
"946","996","6wBnf","Onder 16","voorjaar","149.985","115.605","68.6197","81.3655","35.4277",NULL,"24","22","7","53","48","52","100","22","40","62","24","37","61","2.09","1.78","1.78","3.33","2.98","2.98","4.85","4.73","4.73","8.3","8.32","8.3","7.81","8.4","7.81","1.99","2.15","1.99","EoYnc","2025-04-05","2000-05-20","6","2024/'25"
"947","997","6wBnf","Onder 17","najaar","151.356","116.904","68.7154","82.6406","33.9286",NULL,"24","9","11","44","50","58","108","30","40","70","21","40","61","1.98","1.8","1.8","3.22","3.05","3.05","4.5","4.18","4.18","7.65","8.33","7.65","8.69","7.83","7.83","2.32","2.11","2.11","EoYnc","2025-10-05","2000-05-20","7","2025/'26"
"948","998","6wBnf","Onder 17","voorjaar","151.89","118.107","68.018","83.8717","34.7421",NULL,"24","9","11","44","50","58","108","30","40","70","21","40","61","1.98","1.8","1.8","3.22","3.05","3.05","4.5","4.18","4.18","7.65","8.33","7.65","8.69","7.83","7.83","2.32","2.11","2.11","EoYnc","2026-04-05","2000-05-20","8","2025/'26"
"949","999","6wBnf","Onder 18","najaar","153.183","118.208","69.1465","84.0363","34.8723",NULL,"19","19","11","49","56","67","123","27","34","61","26","34","60","1.84","1.67","1.67","3.09","3","3","4.4","4.64","4.4","7.67","8.84","7.67","7.65",NULL,"7.65","2.29","2.51","2.29","EoYnc","2026-10-05","2000-05-20","9","2026/'27"
"950","1000","6wBnf","Onder 18","voorjaar","153.75","119.347","68.5459","85.204","34.8715",NULL,"19","19","11","49","56","67","123","27","34","61","26","34","60","1.84","1.67","1.67","3.09","3","3","4.4","4.64","4.4","7.67","8.84","7.67","7.65",NULL,"7.65","2.29","2.51","2.29","EoYnc","2027-04-05","2000-05-20","10","2026/'27"
"951","1001","PkPaJ","Onder 14","najaar","144.311","110.011","68.3113","76","36.0113",NULL,"24","24","15","63","47","49","96","32","35","67","25","30","55","1.958","2.1","1.958","3.31","3.29","3.29","4.78","4.65","4.65","7.95","8.37","7.95","9.05","8.53","8.53","2.23",NULL,"2.23","EoYnc","2022-10-05","2000-06-15","1","2022/'23"
"952","1002","PkPaJ","Onder 14","voorjaar","145.28","111.776","67.2815","77.9985","38.9727",NULL,"24","24","15","63","47","49","96","32","35","67","25","30","55","1.958","2.1","1.958","3.31","3.29","3.29","4.78","4.65","4.65","7.95","8.37","7.95","9.05","8.53","8.53","2.23",NULL,"2.23","EoYnc","2023-04-05","2000-06-15","2","2022/'23"
"953","1003","PkPaJ","Onder 15","najaar","146.283","112.742","67.3183","78.9651","42.7699",NULL,"20","24","16","60","62","46","108","30","32","62","35","42","77","1.95","1.83","1.83","3.44","3.23","3.23","4.21","4.96","4.21","7.9","8.11","7.9","8.74","8.26","8.26","1.78","1.87","1.78","EoYnc","2023-10-05","2000-06-15","3","2023/'24"
"954","1004","PkPaJ","Onder 15","voorjaar","147.95","113.553","68.1488","79.8017","42.6125",NULL,"20","24","16","60","62","46","108","30","32","62","35","42","77","1.95","1.83","1.83","3.44","3.23","3.23","4.21","4.96","4.21","7.9","8.11","7.9","8.74","8.26","8.26","1.78","1.87","1.78","EoYnc","2024-04-05","2000-06-15","4","2023/'24"
"955","1005","PkPaJ","Onder 16","najaar","148.938","113.991","68.6297","80.3082","43.5327",NULL,"6","19","12","37","55","48","103","42","32","74","43","38","81","1.7","1.93","1.7","3.1","3.15","3.1","4.25","4.21","4.21","8.31","8.44","8.31","8.54","8.44","8.44","1.8","2.08","1.8","EoYnc","2024-10-05","2000-06-15","5","2024/'25"
"956","1006","PkPaJ","Onder 16","voorjaar","149.775","115.167","68.2503","81.5247","43.3918",NULL,"6","19","12","37","55","48","103","42","32","74","43","38","81","1.7","1.93","1.7","3.1","3.15","3.1","4.25","4.21","4.21","8.31","8.44","8.31","8.54","8.44","8.44","1.8","2.08","1.8","EoYnc","2025-04-05","2000-06-15","6","2024/'25"
"957","1007","PkPaJ","Onder 17","najaar","150.194","116.185","67.6052","82.589","42.0745",NULL,"24","24","6","54","58","47","105","32","27","59","40","39","79","1.74","2.04","1.74","3.05","3.27","3.05","4.39","4.38","4.38","7.88","8.59","7.88","8.18","9.23","8.18","2.25","2.04","2.04","EoYnc","2025-10-05","2000-06-15","7","2025/'26"
